Timestamp,DHT_Temp(C),DHT_Hum(%),UV_Raw,Press(mBar),Press_Temp(C),Press_Alt(Ft),Probe_Temp(C),CO2(ppm),SCD_Temp(C),SCD_Hum(%)
2025-10-26T09:18:54,9.2,65.6,2,1011.18,10.94,56.56,8,401,8.84,59.68
2025-10-26T09:18:59,9.2,65.6,2,1011.3,10.94,53.28,8,402,8.86,59.59
2025-10-26T09:19:05,9.2,65.6,2,1011.18,10.94,56.56,8,402,8.87,59.66
2025-10-26T09:19:10,9.2,65.6,2,1011.18,10.94,56.56,8,402,8.87,59.66
2025-10-26T09:19:15,9.2,65.6,2,1011.23,10.96,55.19,8,402,8.88,59.67
2025-10-26T09:19:20,9.2,65.5,2,1011.23,10.96,55.19,8,402,8.89,59.63
2025-10-26T09:19:25,9.2,65.5,2,1011.28,10.98,53.82,8,402,8.9,59.63
2025-10-26T09:19:30,9.2,65.6,2,1011.28,10.98,53.82,8,403,8.88,59.64
2025-10-26T09:19:35,9.2,65.5,2,1011.32,10.99,52.73,8,402,8.91,59.62
2025-10-26T09:19:41,9.2,65.5,2,1011.32,10.99,52.73,8,403,8.91,59.64
2025-10-26T09:19:46,9.2,65.5,2,1011.2,10.99,56.02,8,404,8.91,59.6
2025-10-26T09:19:51,9.2,65.5,2,1011.25,11.01,54.65,8,404,8.94,59.64
2025-10-26T09:19:56,9.3,65.5,2,1011.13,11.01,57.93,8,403,8.94,59.59
2025-10-26T09:20:01,9.3,65.5,2,1011.18,11.03,56.56,8,403,8.94,59.53
2025-10-26T09:20:06,9.3,65.5,2,1011.18,11.03,56.56,8,403,8.94,59.6
2025-10-26T09:20:11,9.3,65.5,2,1011.22,11.04,55.47,8,403,8.97,59.6
2025-10-26T09:20:17,9.3,65.5,2,1011.22,11.04,55.47,8,404,8.96,59.52
2025-10-26T09:20:22,9.3,65.5,2,1011.22,11.04,55.47,8,404,8.97,59.59
2025-10-26T09:20:27,9.3,65.5,2,1011.27,11.06,54.1,8,404,8.98,59.6
2025-10-26T09:20:32,9.3,65.5,2,1011.27,11.06,54.1,8,404,8.98,59.58
2025-10-26T09:20:37,9.3,65.4,2,1011.27,11.06,54.1,8,404,8.97,59.55
2025-10-26T09:20:42,9.3,65.4,2,1011.2,11.09,56.02,8,404,8.99,59.52
2025-10-26T09:20:47,9.3,65.4,2,1011.36,11.1,51.64,8,404,9.01,59.6
2025-10-26T09:20:52,9.3,65.4,3,1011.24,11.1,54.92,8,404,9.03,59.51
2025-10-26T09:20:58,9.3,65.4,2,1011.24,11.1,54.92,8,404,9.04,59.53
2025-10-26T09:21:03,9.3,65.4,2,1011.29,11.12,53.56,8,403,9.05,59.53
2025-10-26T09:21:08,9.4,65.5,2,1011.29,11.12,53.56,8,404,9.04,59.47
2025-10-26T09:21:13,9.4,65.5,2,1011.17,11.12,56.84,8,403,9.05,59.51
2025-10-26T09:21:18,9.4,65.5,2,1011.22,11.14,55.47,8,403,9.06,59.48
2025-10-26T09:21:23,9.4,65.4,2,1011.22,11.14,55.47,8,403,9.08,59.48
2025-10-26T09:21:28,9.4,65.4,2,1011.26,11.15,54.38,8,403,9.07,59.46
2025-10-26T09:21:34,9.4,65.4,2,1011.26,11.15,54.38,8,404,9.08,59.45
2025-10-26T09:21:39,9.4,65.4,2,1011.31,11.17,53.01,8,404,9.1,59.46
2025-10-26T09:21:44,9.4,65.4,2,1011.24,11.18,54.92,8,404,9.11,59.44
2025-10-26T09:21:49,9.4,65.4,2,1011.24,11.18,54.92,8,404,9.1,59.45
2025-10-26T09:21:54,9.4,65.4,2,1011.29,11.2,53.56,8,404,9.1,59.46
2025-10-26T09:21:59,9.4,65.4,2,1011.12,11.18,58.2,8,405,9.13,59.48
2025-10-26T09:22:04,9.4,65.4,2,1011.17,11.2,56.84,8,406,9.12,59.4
2025-10-26T09:22:10,9.4,65.3,2,1011.22,11.23,55.47,8,406,9.14,59.39
2025-10-26T09:22:15,9.5,65.4,2,1011.22,11.23,55.47,8,405,9.15,59.4
2025-10-26T09:22:20,9.5,65.4,2,1011.26,11.24,54.38,8,405,9.17,59.39
2025-10-26T09:22:25,9.5,65.4,2,1011.19,11.26,56.28,8,405,9.19,59.39
2025-10-26T09:22:30,9.5,65.3,2,1011.31,11.26,53.01,8,404,9.18,59.36
2025-10-26T09:22:35,9.5,65.3,2,1011.19,11.26,56.28,8,404,9.17,59.35
2025-10-26T09:22:40,9.5,65.3,2,1011.24,11.28,54.92,8,404,9.2,59.36
2025-10-26T09:22:46,9.5,65.3,2,1011.28,11.29,53.82,8.5,404,9.2,59.33
2025-10-26T09:22:51,9.5,65.3,2,1011.28,11.29,53.82,8.5,403,9.21,59.35
2025-10-26T09:22:56,9.5,65.3,2,1011.28,11.29,53.82,8.5,403,9.22,59.37
2025-10-26T09:23:01,9.5,65.3,2,1011.21,11.31,55.74,8.5,403,9.22,59.35
2025-10-26T09:23:06,9.5,65.3,2,1011.21,11.31,55.74,8.5,403,9.25,59.36
2025-10-26T09:23:11,9.5,65.3,2,1011.33,11.31,52.46,8.5,403,9.26,59.34
2025-10-26T09:23:16,9.5,65.3,2,1011.14,11.33,57.65,8.5,403,9.25,59.33
2025-10-26T09:23:22,9.6,65.3,2,1011.3,11.34,53.28,8.5,404,9.28,59.31
2025-10-26T09:23:27,9.6,65.3,2,1011.18,11.34,56.56,8.5,404,9.27,59.32
2025-10-26T09:23:32,9.6,65.3,2,1011.23,11.37,55.19,8.5,404,9.3,59.29
2025-10-26T09:23:37,9.6,65.3,2,1011.23,11.37,55.19,8.5,403,9.3,59.29
2025-10-26T09:23:42,9.6,65.3,2,1011.28,11.39,53.82,8.5,403,9.31,59.32
2025-10-26T09:23:47,9.6,65.3,2,1011.28,11.39,53.82,8.5,403,9.32,59.26
2025-10-26T09:23:52,9.6,65.3,2,1011.32,11.4,52.73,8.5,403,9.33,59.3
2025-10-26T09:23:58,9.6,65.3,2,1011.09,11.4,59.02,8.5,404,9.33,59.25
2025-10-26T09:24:03,9.7,65.4,2,1011.25,11.42,54.65,8.5,404,9.36,59.25
2025-10-26T09:24:08,9.6,65.3,2,1011.25,11.42,54.65,8.5,404,9.37,59.27
2025-10-26T09:24:13,9.6,65.3,2,1011.3,11.44,53.28,8.5,404,9.37,59.22
2025-10-26T09:24:18,9.7,65.4,2,1011.18,11.44,56.56,8.5,404,9.35,59.26
2025-10-26T09:24:23,9.7,65.4,2,1011.22,11.45,55.47,8.5,404,9.39,59.25
2025-10-26T09:24:28,9.7,65.3,2,1011.27,11.47,54.1,8.5,404,9.4,59.23
2025-10-26T09:24:33,9.7,65.3,2,1011.38,11.47,51.09,8.5,404,9.42,59.27
2025-10-26T09:24:39,9.7,65.3,2,1011.27,11.47,54.1,8.5,404,9.41,59.21
2025-10-26T09:24:44,9.7,65.3,2,1011.2,11.49,56.02,8.5,404,9.43,59.22
2025-10-26T09:24:49,9.7,65.3,2,1011.24,11.51,54.92,8.5,404,9.45,59.23
2025-10-26T09:24:54,9.7,65.3,2,1011.24,11.51,54.92,8.5,404,9.45,59.25
2025-10-26T09:24:59,9.7,65.3,2,1011.29,11.53,53.56,8.5,404,9.45,59.22
2025-10-26T09:25:04,9.7,65.3,2,1011.17,11.53,56.84,8.5,405,9.47,59.22
2025-10-26T09:25:09,9.7,65.3,2,1011.29,11.53,53.56,8.5,405,9.49,59.22
2025-10-26T09:25:15,9.7,65.3,2,1011.22,11.55,55.47,8.5,405,9.5,59.18
2025-10-26T09:25:20,9.8,65.3,2,1011.26,11.56,54.38,8.5,406,9.48,59.2
2025-10-26T09:25:25,9.8,65.3,2,1011.15,11.56,57.39,8.5,406,9.5,59.2
2025-10-26T09:25:30,9.8,65.3,2,1011.19,11.58,56.28,8.5,406,9.52,59.16
2025-10-26T09:25:35,9.8,65.3,2,1011.35,11.6,51.91,8.5,405,9.51,59.14
2025-10-26T09:25:40,9.8,65.2,2,1011.24,11.6,54.92,8.5,406,9.54,59.14
2025-10-26T09:25:45,9.8,65.2,2,1011.17,11.61,56.84,8.5,406,9.55,59.12
2025-10-26T09:25:51,9.8,65.2,3,1011.17,11.61,56.84,8.5,406,9.52,59.16
2025-10-26T09:25:56,9.8,65.2,2,1011.17,11.61,56.84,8.5,406,9.55,59.12
2025-10-26T09:26:01,9.8,65.2,2,1011.21,11.63,55.74,8.5,407,9.56,59.17
2025-10-26T09:26:06,9.9,65.3,2,1011.26,11.65,54.38,8.5,406,9.58,59.13
2025-10-26T09:26:11,9.9,65.3,2,1011.26,11.65,54.38,8.5,405,9.56,59.15
2025-10-26T09:26:16,9.9,65.2,2,1011.14,11.65,57.65,8.5,405,9.6,59.11
2025-10-26T09:26:21,9.9,65.2,2,1011.19,11.67,56.28,8.5,405,9.6,59.07
2025-10-26T09:26:27,9.9,65.2,2,1011.35,11.69,51.91,8.5,404,9.61,59.03
2025-10-26T09:26:32,9.9,65.2,2,1011.23,11.69,55.19,8.5,404,9.65,59.13
2025-10-26T09:26:37,9.9,65.2,2,1011.23,11.69,55.19,8.5,404,9.62,59.07
2025-10-26T09:26:42,9.9,65.1,2,1011.28,11.7,53.82,8.5,405,9.63,59.06
2025-10-26T09:26:47,9.9,65.1,2,1011.32,11.72,52.73,8.5,405,9.65,59.04
2025-10-26T09:26:52,9.9,65.1,2,1011.21,11.72,55.74,8.5,404,9.65,59.09
2025-10-26T09:26:57,9.9,65.1,2,1011.32,11.72,52.73,8.5,404,9.65,59.07
2025-10-26T09:27:03,9.9,65,2,1011.25,11.74,54.65,8.5,404,9.66,59.04
2025-10-26T09:27:08,10,63.9,2,1011.3,11.75,53.28,9,404,9.67,59.04
2025-10-26T09:27:13,10,63.9,2,1011.3,11.75,53.28,8.5,404,9.68,59.01
2025-10-26T09:27:18,10,63.9,2,1011.23,11.77,55.19,8.5,404,9.67,58.98
2025-10-26T09:27:23,10,63.9,2,1011.34,11.77,52.19,9,404,9.69,58.94
2025-10-26T09:27:28,10,63.8,2,1011.34,11.77,52.19,8.5,403,9.72,58.95
2025-10-26T09:27:33,10,63.8,2,1011.27,11.79,54.1,9,404,9.68,58.95
2025-10-26T09:27:38,10,63.8,2,1011.31,11.81,53.01,9,403,9.72,58.91
2025-10-26T09:27:44,10,63.8,3,1011.31,11.81,53.01,9,403,9.74,58.97
2025-10-26T09:27:49,10,63.7,2,1011.31,11.81,53.01,9,403,9.73,58.92
2025-10-26T09:27:54,10.1,63.8,2,1011.36,11.83,51.64,9,403,9.73,58.9
2025-10-26T09:27:59,10,63.7,2,1011.24,11.83,54.92,9,403,9.73,58.9
2025-10-26T09:28:04,10.1,63.8,2,1011.29,11.85,53.56,9,404,9.73,58.86
2025-10-26T09:28:09,10.1,63.7,2,1011.17,11.85,56.84,9,404,9.73,58.89
2025-10-26T09:28:14,10.1,63.7,2,1011.33,11.86,52.46,9,405,9.77,58.87
2025-10-26T09:28:20,10.1,63.7,2,1011.33,11.86,52.46,9,404,9.78,58.88
2025-10-26T09:28:25,10.1,63.6,2,1011.15,11.88,57.39,9,404,9.77,58.83
2025-10-26T09:28:30,10.1,63.5,2,1011.26,11.88,54.38,9,404,9.76,58.85
2025-10-26T09:28:35,10.1,63.5,3,1011.19,11.9,56.28,9,401,9.77,58.83
2025-10-26T09:28:40,10.1,63.5,3,1011.31,11.9,53.01,9,400,9.81,58.86
2025-10-26T09:28:45,10.1,63.5,3,1011.24,11.91,54.92,9,399,9.81,58.84
2025-10-26T09:28:50,10.1,63.5,2,1011.24,11.91,54.92,9,399,9.77,58.81
2025-10-26T09:28:56,10.1,63.4,2,1011.28,11.93,53.82,9,399,9.81,58.81
2025-10-26T09:29:01,10.2,63.5,3,1011.28,11.93,53.82,9,398,9.82,58.82
2025-10-26T09:29:06,10.2,63.5,3,1011.33,11.96,52.46,9,398,9.82,58.81
2025-10-26T09:29:11,10.2,63.5,3,1011.33,11.96,52.46,9,398,9.85,58.78
2025-10-26T09:29:16,10.2,63.5,3,1011.37,11.97,51.36,9,399,9.84,58.77
2025-10-26T09:29:21,10.2,63.4,2,1011.42,11.99,50,9,398,9.85,58.76
2025-10-26T09:29:26,10.2,63.4,2,1011.19,11.99,56.28,9,398,9.85,58.77
2025-10-26T09:29:32,10.2,63.4,3,1011.19,11.99,56.28,9,398,9.88,58.78
2025-10-26T09:29:37,10.2,63.4,3,1011.35,12.01,51.91,9,398,9.88,58.74
2025-10-26T09:29:42,10.2,63.4,3,1011.23,12.01,55.19,9,398,9.89,58.81
2025-10-26T09:29:47,10.2,63.4,2,1011.28,12.02,53.82,9,398,9.92,58.76
2025-10-26T09:29:52,10.2,63.4,2,1011.28,12.02,53.82,9,398,9.9,58.75
2025-10-26T09:29:57,10.3,63.4,3,1011.21,12.04,55.74,9,398,9.89,58.72
2025-10-26T09:30:02,10.3,63.4,3,1011.37,12.05,51.36,9,398,9.93,58.74
2025-10-26T09:30:08,10.3,63.4,2,1011.37,12.05,51.36,9,397,9.93,58.71
2025-10-26T09:30:13,10.3,63.4,3,1011.25,12.05,54.65,9,397,9.95,58.73
2025-10-26T09:30:18,10.3,63.4,2,1011.41,12.07,50.27,9,397,9.95,58.73
2025-10-26T09:30:23,10.3,63.4,3,1011.29,12.07,53.56,9,397,9.95,58.7
2025-10-26T09:30:28,10.3,63.4,2,1011.22,12.09,55.47,9,396,9.96,58.71
2025-10-26T09:30:33,10.3,63.4,2,1011.34,12.09,52.19,9,396,9.97,58.7
2025-10-26T09:30:38,10.3,63.3,2,1011.27,12.11,54.1,9,396,9.98,58.72
2025-10-26T09:30:44,10.3,63.3,3,1011.31,12.13,53.01,9,397,9.99,58.73
2025-10-26T09:30:49,10.3,63.3,3,1011.2,12.13,56.02,9,396,10.01,58.68
2025-10-26T09:30:54,10.4,63.4,3,1011.36,12.15,51.64,9,396,10.01,58.72
2025-10-26T09:30:59,10.3,63.3,2,1011.36,12.15,51.64,9,396,10.02,58.65
2025-10-26T09:31:04,10.4,63.4,2,1011.24,12.15,54.92,9,396,10.04,58.68
2025-10-26T09:31:09,10.4,63.4,2,1011.29,12.16,53.56,9,396,10.06,58.67
2025-10-26T09:31:14,10.4,63.4,2,1011.33,12.18,52.46,9,396,10.06,58.69
2025-10-26T09:31:20,10.4,63.4,3,1011.33,12.18,52.46,9,396,10.05,58.63
2025-10-26T09:31:25,10.4,63.4,2,1011.33,12.18,52.46,9,396,10.08,58.61
2025-10-26T09:31:30,10.4,63.4,2,1011.38,12.2,51.09,9,396,10.07,58.65
2025-10-26T09:31:35,10.4,63.4,2,1011.31,12.21,53.01,9,396,10.1,58.66
2025-10-26T09:31:40,10.4,63.4,3,1011.35,12.23,51.91,9,396,10.09,58.66
2025-10-26T09:31:45,10.4,63.4,3,1011.35,12.23,51.91,9,396,10.1,58.62
2025-10-26T09:31:50,10.4,63.4,3,1011.4,12.25,50.55,9,395,10.14,58.62
2025-10-26T09:31:56,10.5,63.5,3,1011.44,12.27,49.45,9,395,10.13,58.61
2025-10-26T09:32:01,10.5,63.5,3,1011.32,12.27,52.73,9,395,10.15,58.63
2025-10-26T09:32:06,10.5,63.5,3,1011.32,12.27,52.73,9,395,10.18,58.69
2025-10-26T09:32:11,10.5,63.5,3,1011.37,12.29,51.36,9.5,395,10.17,58.65
2025-10-26T09:32:16,10.5,63.5,2,1011.3,12.31,53.28,9.5,395,10.21,58.61
2025-10-26T09:32:21,10.5,63.5,2,1011.42,12.31,50,9.5,396,10.2,58.66
2025-10-26T09:32:26,10.5,63.5,3,1011.23,12.32,55.19,9.5,396,10.23,58.65
2025-10-26T09:32:32,10.5,63.6,3,1011.39,12.34,50.82,9.5,396,10.25,58.64
2025-10-26T09:32:37,10.6,63.7,3,1011.27,12.34,54.1,9.5,396,10.25,58.65
2025-10-26T09:32:42,10.6,63.7,3,1011.32,12.36,52.73,9.5,396,10.26,58.64
2025-10-26T09:32:47,10.6,63.7,2,1011.36,12.37,51.64,9.5,397,10.28,58.6
2025-10-26T09:32:52,10.6,63.7,2,1011.25,12.37,54.65,9.5,397,10.29,58.66
2025-10-26T09:32:57,10.6,63.7,3,1011.41,12.39,50.27,9.5,397,10.3,58.68
2025-10-26T09:33:02,10.6,63.7,3,1011.45,12.41,49.18,9.5,397,10.3,58.66
2025-10-26T09:33:08,10.6,63.7,3,1011.5,12.43,47.81,9.5,397,10.33,58.63
2025-10-26T09:33:13,10.6,63.7,3,1011.38,12.43,51.09,9.5,397,10.32,58.65
2025-10-26T09:33:18,10.6,63.7,3,1011.43,12.45,49.73,9.5,397,10.35,58.64
2025-10-26T09:33:23,10.6,63.7,3,1011.35,12.46,51.91,9.5,397,10.38,58.66
2025-10-26T09:33:28,10.6,63.8,2,1011.35,12.46,51.91,9.5,397,10.36,58.69
2025-10-26T09:33:33,10.7,63.9,2,1011.4,12.48,50.55,9.5,397,10.4,58.66
2025-10-26T09:33:38,10.7,63.9,2,1011.44,12.5,49.45,9.5,397,10.43,58.68
2025-10-26T09:33:44,10.7,63.9,3,1011.33,12.5,52.46,9.5,397,10.45,58.64
2025-10-26T09:33:49,10.7,63.9,3,1011.37,12.51,51.36,9.5,397,10.45,58.66
2025-10-26T09:33:54,10.7,63.9,3,1011.42,12.53,50,9.5,397,10.46,58.66
2025-10-26T09:33:59,10.7,63.9,3,1011.42,12.53,50,9.5,396,10.47,58.67
2025-10-26T09:34:04,10.7,63.9,2,1011.35,12.55,51.91,9.5,396,10.5,58.64
2025-10-26T09:34:09,10.7,63.9,2,1011.39,12.56,50.82,9.5,396,10.51,58.63
2025-10-26T09:34:14,10.8,64,3,1011.44,12.59,49.45,9.5,397,10.54,58.67
2025-10-26T09:34:20,10.8,64,3,1011.44,12.59,49.45,10,397,10.52,58.65
2025-10-26T09:34:25,10.8,64,3,1011.48,12.61,48.36,9.5,397,10.54,58.65
2025-10-26T09:34:30,10.8,64,3,1011.41,12.62,50.27,10,397,10.55,58.65
2025-10-26T09:34:35,10.8,64,3,1011.29,12.62,53.56,10,397,10.58,58.64
2025-10-26T09:34:40,10.8,64,2,1011.34,12.64,52.19,10,397,10.57,58.63
2025-10-26T09:34:45,10.8,64,2,1011.38,12.66,51.09,10,397,10.61,58.64
2025-10-26T09:34:50,10.8,64,3,1011.31,12.67,53.01,10,397,10.62,58.6
2025-10-26T09:34:55,10.9,64.2,3,1011.47,12.69,48.63,10,397,10.65,58.6
2025-10-26T09:35:01,10.9,64.2,3,1011.36,12.69,51.64,10,397,10.65,58.61
2025-10-26T09:35:06,10.9,64.1,2,1011.4,12.71,50.55,10,396,10.65,58.67
2025-10-26T09:35:11,10.9,64.1,3,1011.45,12.72,49.18,10,396,10.68,58.65
2025-10-26T09:35:16,10.9,64.1,3,1011.37,12.74,51.36,10,396,10.68,58.66
2025-10-26T09:35:21,10.9,64,3,1011.42,12.77,50,10,396,10.71,58.58
2025-10-26T09:35:26,10.9,64,3,1011.42,12.77,50,10,396,10.71,58.6
2025-10-26T09:35:31,11,64.2,3,1011.46,12.78,48.9,10,396,10.73,58.57
2025-10-26T09:35:37,11,64.1,3,1011.46,12.78,48.9,10,396,10.72,58.54
2025-10-26T09:35:42,11,64.1,3,1011.39,12.8,50.82,10,397,10.74,58.55
2025-10-26T09:35:47,11,64,3,1011.32,12.82,52.73,10,397,10.75,58.54
2025-10-26T09:35:52,11,64,2,1011.32,12.82,52.73,10,397,10.76,58.55
2025-10-26T09:35:57,11,64,3,1011.37,12.83,51.36,10,397,10.78,58.55
2025-10-26T09:36:02,11,64,3,1011.41,12.85,50.27,10,397,10.8,58.5
2025-10-26T09:36:07,11,64,3,1011.45,12.87,49.18,10,398,10.8,58.55
2025-10-26T09:36:13,11,63.9,2,1011.5,12.88,47.81,10,398,10.82,58.5
2025-10-26T09:36:18,11,63.9,3,1011.38,12.88,51.09,10,398,10.82,58.52
2025-10-26T09:36:23,11.1,64,2,1011.43,12.9,49.73,10,398,10.83,58.52
2025-10-26T09:36:28,11.1,64,3,1011.47,12.91,48.63,10,398,10.86,58.54
2025-10-26T09:36:33,11.1,63.9,3,1011.36,12.91,51.64,10,398,10.87,58.48
2025-10-26T09:36:38,11.1,63.9,3,1011.4,12.94,50.55,10,398,10.86,58.43
2025-10-26T09:36:43,11.1,63.9,2,1011.28,12.94,53.82,10,398,10.89,58.45
2025-10-26T09:36:49,11.1,63.9,2,1011.37,12.97,51.36,10,398,10.91,58.48
2025-10-26T09:36:54,11.1,63.8,3,1011.37,12.97,51.36,10,398,10.9,58.43
2025-10-26T09:36:59,11.2,63.9,2,1011.3,12.99,53.28,10,398,10.93,58.41
2025-10-26T09:37:04,11.2,63.9,2,1011.46,13.01,48.9,10,398,10.93,58.53
2025-10-26T09:37:09,11.2,63.9,2,1011.46,13.01,48.9,10,398,10.94,58.41
2025-10-26T09:37:14,11.2,63.9,2,1011.28,13.02,53.82,10,398,10.96,58.45
2025-10-26T09:37:19,11.2,63.8,2,1011.32,13.04,52.73,10.5,398,10.98,58.46
2025-10-26T09:37:25,11.2,63.8,2,1011.32,13.04,52.73,10,399,10.98,58.45
2025-10-26T09:37:30,11.2,63.7,2,1011.41,13.07,50.27,10,398,10.98,58.41
2025-10-26T09:37:35,11.2,63.7,3,1011.41,13.07,50.27,10.5,397,10.99,58.45
2025-10-26T09:37:40,11.2,63.7,2,1011.34,13.09,52.19,10.5,398,11.01,58.39
2025-10-26T09:37:45,11.3,63.8,3,1011.38,13.12,51.09,10.5,398,11.01,58.38
2025-10-26T09:37:50,11.3,63.8,3,1011.38,13.12,51.09,10.5,398,11.03,58.41
2025-10-26T09:37:55,11.3,63.7,2,1011.43,13.13,49.73,10.5,398,11.05,58.41
2025-10-26T09:38:01,11.3,63.7,3,1011.47,13.15,48.63,10.5,398,11.06,58.37
2025-10-26T09:38:06,11.3,63.7,2,1011.36,13.15,51.64,10.5,398,11.07,58.37
2025-10-26T09:38:11,11.3,63.6,3,1011.4,13.17,50.55,10.5,398,11.08,58.36
2025-10-26T09:38:16,11.3,63.6,2,1011.33,13.18,52.46,10.5,398,11.06,58.28
2025-10-26T09:38:21,11.4,63.7,3,1011.37,13.2,51.36,10.5,398,11.09,58.37
2025-10-26T09:38:26,11.3,63.6,3,1011.42,13.22,50,10.5,398,11.11,58.38
2025-10-26T09:38:31,11.4,63.6,3,1011.42,13.22,50,10.5,398,11.12,58.34
2025-10-26T09:38:37,11.4,63.6,3,1011.35,13.23,51.91,10.5,398,11.11,58.32
2025-10-26T09:38:42,11.4,63.6,2,1011.27,13.25,54.1,10.5,398,11.12,58.29
2025-10-26T09:38:47,11.4,63.6,3,1011.51,13.25,47.54,10.5,398,11.14,58.34
2025-10-26T09:38:52,11.4,63.5,2,1011.44,13.27,49.45,10.5,398,11.14,58.33
2025-10-26T09:38:57,11.4,63.5,2,1011.44,13.27,49.45,10.5,398,11.14,58.3
2025-10-26T09:39:02,11.4,63.5,3,1011.36,13.29,51.64,10.5,398,11.17,58.29
2025-10-26T09:39:07,11.5,63.5,2,1011.41,13.31,50.27,10.5,398,11.17,58.27
2025-10-26T09:39:13,11.5,63.5,3,1011.45,13.32,49.18,10.5,399,11.17,58.25
2025-10-26T09:39:18,11.5,63.5,3,1011.34,13.32,52.19,10.5,399,11.22,58.3
2025-10-26T09:39:23,11.5,63.5,3,1011.38,13.34,51.09,10.5,399,11.21,58.31
2025-10-26T09:39:28,11.5,63.4,3,1011.42,13.36,50,10.5,399,11.23,58.27
2025-10-26T09:39:33,11.5,63.4,3,1011.42,13.36,50,10.5,399,11.24,58.25
2025-10-26T09:39:38,11.5,63.4,3,1011.35,13.37,51.91,10.5,399,11.25,58.27
2025-10-26T09:39:43,11.5,63.4,3,1011.4,13.39,50.55,10.5,400,11.25,58.27
2025-10-26T09:39:49,11.6,63.5,3,1011.4,13.39,50.55,10.5,400,11.26,58.3
2025-10-26T09:39:54,11.6,63.5,3,1011.44,13.41,49.45,10.5,400,11.27,58.22
2025-10-26T09:39:59,11.6,63.5,2,1011.49,13.42,48.09,10.5,400,11.28,58.23
2025-10-26T09:40:04,11.6,63.4,2,1011.41,13.44,50.27,10.5,399,11.3,58.22
2025-10-26T09:40:09,11.6,63.4,2,1011.46,13.46,48.9,10.5,399,11.3,58.26
2025-10-26T09:40:14,11.6,63.4,2,1011.34,13.46,52.19,10.5,399,11.31,58.2
2025-10-26T09:40:19,11.6,63.4,3,1011.39,13.48,50.82,10.5,400,11.33,58.25
2025-10-26T09:40:25,11.6,63.4,2,1011.43,13.5,49.73,10.5,400,11.35,58.17
2025-10-26T09:40:30,11.6,63.4,3,1011.32,13.5,52.73,10.5,400,11.37,58.2
2025-10-26T09:40:35,11.7,63.4,3,1011.4,13.53,50.55,10.5,400,11.38,58.17
2025-10-26T09:40:40,11.7,63.4,2,1011.4,13.53,50.55,10.5,400,11.39,58.21
2025-10-26T09:40:45,11.7,63.4,2,1011.33,13.55,52.46,10.5,400,11.4,58.23
2025-10-26T09:40:50,11.7,63.4,2,1011.33,13.55,52.46,10.5,401,11.4,58.19
2025-10-26T09:40:55,11.7,63.3,3,1011.38,13.57,51.09,10.5,401,11.39,58.16
2025-10-26T09:41:01,11.7,63.3,3,1011.42,13.58,50,10.5,401,11.41,58.13
2025-10-26T09:41:06,11.7,63.3,2,1011.42,13.58,50,10.5,401,11.43,58.17
2025-10-26T09:41:11,11.8,63.3,2,1011.47,13.6,48.63,10.5,401,11.44,58.17
2025-10-26T09:41:16,11.8,63.3,3,1011.35,13.6,51.91,11,401,11.44,58.13
2025-10-26T09:41:21,11.8,63.3,3,1011.39,13.62,50.82,11,401,11.46,58.16
2025-10-26T09:41:26,11.8,63.2,2,1011.44,13.63,49.45,11,400,11.47,58.14
2025-10-26T09:41:31,11.8,63.2,2,1011.48,13.66,48.36,11,401,11.49,58.12
2025-10-26T09:41:37,11.8,63.2,2,1011.37,13.66,51.36,11,400,11.5,58.09
2025-10-26T09:41:42,11.8,63.2,3,1011.41,13.68,50.27,11,401,11.49,58.11
2025-10-26T09:41:47,11.8,63.2,2,1011.45,13.69,49.18,11,401,11.5,58.05
2025-10-26T09:41:52,11.9,63.2,3,1011.34,13.69,52.19,11,401,11.54,58.1
2025-10-26T09:41:57,11.9,63.2,3,1011.38,13.71,51.09,11,401,11.52,58.07
2025-10-26T09:42:02,11.9,63.1,3,1011.43,13.73,49.73,11,401,11.54,58.08
2025-10-26T09:42:07,11.9,63.1,3,1011.47,13.74,48.63,11,401,11.55,58.09
2025-10-26T09:42:13,11.9,63.1,2,1011.35,13.74,51.91,11,401,11.55,58.04
2025-10-26T09:42:18,11.9,63,2,1011.4,13.76,50.55,11,401,11.58,58.06
2025-10-26T09:42:23,11.9,63,2,1011.4,13.76,50.55,11,402,11.58,58.06
2025-10-26T09:42:28,11.9,63,2,1011.33,13.77,52.46,11,402,11.59,58
2025-10-26T09:42:33,11.9,62.9,2,1011.33,13.77,52.46,11,401,11.6,57.97
2025-10-26T09:42:38,11.9,62.9,3,1011.42,13.81,50,11,401,11.62,57.98
2025-10-26T09:42:43,12,63,2,1011.42,13.81,50,11,401,11.61,58.02
2025-10-26T09:42:49,12,63,2,1011.46,13.82,48.9,11,401,11.63,57.98
2025-10-26T09:42:54,12,63,3,1011.34,13.82,52.19,11,401,11.64,57.94
2025-10-26T09:42:59,12,62.9,3,1011.39,13.84,50.82,11,402,11.65,57.94
2025-10-26T09:43:04,12,62.9,2,1011.43,13.87,49.73,11,402,11.66,57.96
2025-10-26T09:43:09,12,62.9,3,1011.36,13.88,51.64,11,402,11.69,57.99
2025-10-26T09:43:14,12,62.9,3,1011.36,13.88,51.64,11,402,11.66,57.89
2025-10-26T09:43:19,12,62.8,3,1011.4,13.9,50.55,11,402,11.7,57.96
2025-10-26T09:43:25,12.1,62.9,3,1011.4,13.9,50.55,11,402,11.7,57.96
